tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,QF,2024,35.0,98.0,27.0,74.0,29.0,6.0,19.0,18.0,9.94475138121547,3.314917127071823,54.14364640883977,75.51020408163265,42.168674698795186,70.37037037037037,70.37037037037037,100.0,60.22099447513812,181.0,11.0,7.0
us open,R128,2017,23.0,99.0,13.0,68.0,24.0,7.0,5.0,4.0,2.666666666666667,4.666666666666667,66.0,68.68686868686868,45.09803921568628,38.46153846153847,38.46153846153847,100.0,60.66666666666667,150.0,3.0,1.0
us open,R128,2018,29.0,65.0,11.0,44.0,21.0,6.0,4.0,9.0,7.258064516129033,4.838709677419355,52.41935483870967,67.6923076923077,49.152542372881356,36.36363636363637,36.36363636363637,100.0,58.87096774193549,124.0,8.0,1.0
us open,R128,2019,54.0,154.0,21.0,109.0,43.0,14.0,9.0,18.0,6.545454545454546,5.090909090909091,56.00000000000001,70.77922077922078,44.62809917355372,42.857142857142854,42.857142857142854,100.0,59.27272727272728,275.0,11.0,7.0
us open,R128,2020,39.0,123.0,16.0,79.0,31.0,6.0,8.0,8.0,4.0201005025125625,3.015075376884422,61.80904522613066,64.22764227642277,51.31578947368421,50.0,50.0,100.0,59.2964824120603,199.0,2.0,6.0
us open,R128,2021,57.0,147.0,27.0,96.0,38.0,8.0,18.0,13.0,5.118110236220472,3.149606299212598,57.874015748031496,65.3061224489796,53.271028037383175,66.66666666666666,66.66666666666666,100.0,60.23622047244095,254.0,10.0,3.0
us open,R128,2022,36.0,80.0,22.0,52.0,29.0,8.0,10.0,6.0,3.6809815950920246,4.9079754601226995,49.079754601226995,65.0,43.373493975903614,45.45454545454545,45.45454545454545,100.0,53.987730061349694,163.0,6.0,0.0
us open,R128,2023,43.0,125.0,20.0,80.0,36.0,7.0,8.0,9.0,4.285714285714286,3.3333333333333335,59.523809523809526,64.0,50.588235294117645,40.0,40.0,100.0,58.57142857142858,210.0,7.0,2.0
us open,R128,2024,82.0,125.0,27.0,81.0,41.0,18.0,17.0,11.0,3.9711191335740073,6.4981949458483745,45.12635379061371,64.8,53.94736842105263,62.96296296296296,62.96296296296296,100.0,58.844765342960294,277.0,9.0,2.0
us open,R16,2019,43.0,117.0,7.0,86.0,31.0,8.0,4.0,8.0,4.18848167539267,4.18848167539267,61.25654450261781,73.50427350427351,58.108108108108105,57.14285714285714,57.14285714285714,100.0,67.5392670157068,191.0,5.0,3.0
us open,R16,2020,36.0,116.0,9.0,88.0,30.0,8.0,4.0,11.0,5.641025641025641,4.102564102564102,59.48717948717949,75.86206896551724,45.56962025316456,44.44444444444444,44.44444444444444,100.0,63.589743589743584,195.0,2.0,9.0
us open,R16,2023,35.0,119.0,16.0,90.0,33.0,8.0,9.0,12.0,6.030150753768844,4.0201005025125625,59.798994974874375,75.63025210084034,43.75,56.25,56.25,100.0,62.8140703517588,199.0,11.0,1.0
us open,R16,2024,47.0,125.0,17.0,85.0,36.0,9.0,7.0,11.0,5.045871559633028,4.128440366972478,57.3394495412844,68.0,50.53763440860215,41.17647058823529,41.17647058823529,100.0,60.550458715596335,218.0,5.0,6.0
us open,R32,2018,61.0,193.0,41.0,136.0,50.0,18.0,26.0,18.0,5.405405405405405,5.405405405405405,57.95795795795796,70.46632124352331,43.57142857142857,63.41463414634146,63.41463414634146,100.0,59.15915915915916,333.0,14.0,4.0
us open,R32,2019,50.0,130.0,25.0,80.0,35.0,14.0,12.0,8.0,3.418803418803419,5.982905982905983,55.55555555555556,61.53846153846154,48.07692307692308,48.0,48.0,100.0,55.55555555555556,234.0,5.0,3.0
us open,R32,2020,55.0,171.0,23.0,108.0,42.0,11.0,12.0,14.0,5.0359712230215825,3.9568345323741005,61.51079136690647,63.1578947368421,51.4018691588785,52.17391304347826,52.17391304347826,100.0,58.63309352517986,278.0,8.0,6.0
us open,R32,2022,47.0,149.0,14.0,108.0,36.0,11.0,8.0,17.0,7.083333333333333,4.583333333333333,62.083333333333336,72.48322147651007,51.64835164835166,57.14285714285714,57.14285714285714,100.0,64.58333333333334,240.0,8.0,9.0
us open,R32,2023,30.0,78.0,10.0,57.0,24.0,7.0,4.0,6.0,4.285714285714286,5.0,55.714285714285715,73.07692307692307,48.38709677419355,40.0,40.0,100.0,62.142857142857146,140.0,2.0,4.0
us open,R32,2024,45.0,113.0,20.0,81.0,33.0,18.0,10.0,15.0,7.0754716981132075,8.49056603773585,53.301886792452834,71.68141592920354,45.45454545454545,50.0,50.0,100.0,59.43396226415094,212.0,11.0,4.0
us open,R64,2018,38.0,129.0,23.0,91.0,36.0,13.0,12.0,21.0,9.58904109589041,5.93607305936073,58.9041095890411,70.54263565891473,42.22222222222222,52.17391304347826,52.17391304347826,100.0,58.9041095890411,219.0,11.0,10.0
us open,R64,2019,47.0,114.0,20.0,82.0,30.0,11.0,14.0,11.0,5.339805825242718,5.339805825242718,55.33980582524271,71.9298245614035,51.08695652173913,70.0,70.0,100.0,62.62135922330098,206.0,6.0,5.0
us open,R64,2020,53.0,163.0,21.0,116.0,19.0,11.0,12.0,19.0,6.985294117647059,4.044117647058823,59.92647058823529,71.16564417177914,48.62385321100918,57.14285714285714,57.14285714285714,100.0,62.13235294117647,272.0,11.0,8.0
us open,R64,2022,40.0,129.0,19.0,88.0,33.0,4.0,10.0,6.0,2.8708133971291865,1.9138755980861244,61.72248803827751,68.21705426356588,50.0,52.63157894736842,52.63157894736842,100.0,61.24401913875598,209.0,4.0,2.0
us open,R64,2023,39.0,69.0,19.0,44.0,22.0,9.0,12.0,3.0,2.142857142857143,6.428571428571428,49.28571428571429,63.76811594202898,54.929577464788736,63.1578947368421,63.1578947368421,100.0,59.285714285714285,140.0,2.0,1.0
us open,R64,2024,55.0,103.0,15.0,69.0,31.0,11.0,9.0,11.0,5.445544554455446,5.445544554455446,50.99009900990099,66.99029126213593,55.55555555555556,60.0,60.0,100.0,61.386138613861384,202.0,5.0,6.0
wimbledon,QF,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
wimbledon,R128,2018,69.0,167.0,25.0,117.0,46.0,10.0,17.0,16.0,5.574912891986063,3.484320557491289,58.18815331010453,70.05988023952095,57.49999999999999,68.0,68.0,100.0,64.80836236933798,287.0,8.0,8.0
wimbledon,R128,2019,32.0,135.0,16.0,93.0,29.0,3.0,10.0,11.0,5.5,1.5,67.5,68.88888888888889,49.23076923076923,62.5,62.5,100.0,62.5,200.0,6.0,5.0
wimbledon,R128,2021,65.0,192.0,28.0,136.0,45.0,11.0,22.0,13.0,4.234527687296417,3.5830618892508146,62.54071661237784,70.83333333333334,56.52173913043478,78.57142857142857,78.57142857142857,100.0,65.47231270358306,307.0,10.0,3.0
wimbledon,R128,2022,34.0,107.0,12.0,67.0,28.0,10.0,3.0,11.0,6.214689265536723,5.649717514124294,60.451977401129945,62.616822429906534,48.57142857142857,25.0,25.0,100.0,57.06214689265536,177.0,7.0,4.0
wimbledon,R128,2023,64.0,195.0,28.0,129.0,44.0,5.0,19.0,18.0,5.844155844155844,1.6233766233766231,63.31168831168831,66.15384615384615,56.63716814159292,67.85714285714286,67.85714285714286,100.0,62.66233766233766,308.0,14.0,4.0
wimbledon,R128,2024,64.0,163.0,26.0,115.0,36.0,11.0,20.0,25.0,8.417508417508419,3.7037037037037033,54.882154882154886,70.5521472392638,47.76119402985074,76.92307692307693,76.92307692307693,100.0,60.26936026936027,297.0,16.0,9.0
wimbledon,R16,2022,79.0,211.0,34.0,139.0,56.0,16.0,20.0,10.0,2.73972602739726,4.383561643835616,57.80821917808219,65.87677725118483,51.298701298701296,58.82352941176471,58.82352941176471,100.0,59.726027397260275,365.0,5.0,5.0
wimbledon,R16,2024,50.0,131.0,30.0,83.0,37.0,11.0,16.0,10.0,4.23728813559322,4.661016949152542,55.50847457627118,63.358778625954194,47.61904761904761,53.333333333333336,53.333333333333336,100.0,56.355932203389834,236.0,2.0,8.0
wimbledon,R32,2018,40.0,87.0,15.0,60.0,25.0,6.0,10.0,13.0,8.49673202614379,3.9215686274509802,56.86274509803921,68.96551724137932,60.60606060606061,66.66666666666666,66.66666666666666,100.0,65.359477124183,153.0,5.0,8.0
wimbledon,R32,2022,43.0,120.0,20.0,84.0,31.0,4.0,15.0,16.0,8.16326530612245,2.0408163265306123,61.224489795918366,70.0,56.57894736842105,75.0,75.0,100.0,64.79591836734694,196.0,13.0,3.0
wimbledon,R32,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0
wimbledon,R64,2018,56.0,180.0,25.0,133.0,42.0,13.0,17.0,11.0,3.8062283737024223,4.498269896193772,62.28373702422145,73.88888888888889,51.37614678899083,68.0,68.0,100.0,65.39792387543253,289.0,6.0,5.0
wimbledon,R64,2019,68.0,181.0,14.0,137.0,49.0,13.0,9.0,24.0,8.02675585284281,4.3478260869565215,60.535117056856194,75.69060773480662,57.6271186440678,64.28571428571429,64.28571428571429,100.0,68.56187290969899,299.0,12.0,12.0
wimbledon,R64,2022,53.0,141.0,22.0,103.0,42.0,9.0,13.0,26.0,10.699588477366255,3.7037037037037033,58.0246913580247,73.04964539007092,51.9607843137255,59.09090909090909,59.09090909090909,100.0,64.19753086419753,243.0,14.0,12.0
wimbledon,R64,2023,37.0,114.0,11.0,90.0,29.0,10.0,8.0,16.0,8.55614973262032,5.347593582887701,60.962566844919785,78.94736842105263,50.68493150684932,72.72727272727273,72.72727272727273,100.0,67.9144385026738,187.0,13.0,3.0
wimbledon,R64,2024,35.0,86.0,23.0,58.0,28.0,9.0,12.0,11.0,6.508875739644971,5.325443786982249,50.887573964497044,67.44186046511628,42.168674698795186,52.17391304347826,52.17391304347826,100.0,55.02958579881657,169.0,8.0,3.0
