tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
roland garros,R16,2018,55.0,199.0,30.0,139.0,48.0,8.0,20.0,26.0,8.609271523178808,2.6490066225165565,65.89403973509934,69.84924623115577,53.398058252427184,66.66666666666666,66.66666666666666,100.0,64.23841059602648,302.0,17.0,9.0
roland garros,R16,2019,44.0,178.0,22.0,124.0,37.0,17.0,15.0,16.0,6.0606060606060606,6.4393939393939394,67.42424242424242,69.66292134831461,51.162790697674424,68.18181818181817,68.18181818181817,100.0,63.63636363636363,264.0,14.0,2.0
roland garros,R16,2020,48.0,152.0,14.0,109.0,37.0,10.0,7.0,6.0,2.3904382470119523,3.9840637450199203,60.55776892430279,71.71052631578947,48.484848484848484,50.0,50.0,100.0,62.54980079681275,251.0,3.0,3.0
roland garros,R16,2021,30.0,100.0,15.0,53.0,24.0,2.0,5.0,5.0,3.2467532467532463,1.2987012987012987,64.93506493506493,53.0,55.55555555555556,33.33333333333333,33.33333333333333,100.0,53.896103896103895,154.0,5.0,0.0
roland garros,R16,2022,31.0,186.0,22.0,91.0,33.0,9.0,8.0,6.0,2.586206896551724,3.8793103448275863,80.17241379310344,48.924731182795696,67.3913043478261,36.36363636363637,36.36363636363637,100.0,52.58620689655172,232.0,5.0,1.0
roland garros,R16,2023,21.0,106.0,31.0,75.0,26.0,13.0,22.0,4.0,2.2857142857142856,7.428571428571429,60.57142857142858,70.75471698113208,30.434782608695656,70.96774193548387,70.96774193548387,100.0,54.85714285714286,175.0,4.0,0.0
roland garros,R16,2024,50.0,192.0,33.0,137.0,49.0,6.0,19.0,26.0,8.524590163934425,1.9672131147540985,62.95081967213115,71.35416666666666,44.24778761061947,57.57575757575758,57.57575757575758,100.0,61.31147540983607,305.0,16.0,10.0
roland garros,R32,2016,56.0,150.0,23.0,105.0,39.0,7.0,17.0,12.0,4.743083003952568,2.766798418972332,59.28853754940712,70.0,54.36893203883495,73.91304347826086,73.91304347826086,100.0,63.63636363636363,253.0,6.0,6.0
roland garros,R32,2018,60.0,210.0,37.0,127.0,51.0,11.0,20.0,9.0,2.7522935779816518,3.3639143730886847,64.22018348623854,60.476190476190474,51.28205128205128,54.054054054054056,54.054054054054056,100.0,57.18654434250765,327.0,8.0,1.0
roland garros,R32,2019,37.0,177.0,36.0,119.0,43.0,17.0,21.0,18.0,6.691449814126393,6.319702602230483,65.79925650557621,67.2316384180791,40.21739130434783,58.333333333333336,58.333333333333336,100.0,57.99256505576208,269.0,18.0,0.0
roland garros,R32,2020,28.0,113.0,15.0,78.0,28.0,8.0,8.0,12.0,6.857142857142858,4.571428571428571,64.57142857142857,69.02654867256636,45.16129032258064,53.333333333333336,53.333333333333336,100.0,60.57142857142858,175.0,10.0,2.0
roland garros,R32,2021,32.0,118.0,15.0,79.0,28.0,10.0,6.0,7.0,3.723404255319149,5.319148936170213,62.76595744680851,66.94915254237289,45.714285714285715,40.0,40.0,100.0,59.04255319148937,188.0,4.0,3.0
roland garros,R32,2022,17.0,219.0,12.0,140.0,33.0,10.0,9.0,26.0,10.358565737051793,3.9840637450199203,87.25099601593625,63.926940639269404,53.125,75.0,75.0,100.0,62.54980079681275,251.0,18.0,8.0
roland garros,R32,2023,38.0,187.0,24.0,127.0,40.0,12.0,14.0,16.0,5.797101449275362,4.3478260869565215,67.7536231884058,67.9144385026738,42.69662921348314,58.333333333333336,58.333333333333336,100.0,59.78260869565217,276.0,13.0,3.0
roland garros,R32,2024,45.0,226.0,28.0,154.0,49.0,11.0,19.0,16.0,5.095541401273886,3.5031847133757963,71.97452229299363,68.14159292035397,51.13636363636363,67.85714285714286,67.85714285714286,100.0,63.37579617834395,314.0,11.0,5.0
roland garros,R64,2016,38.0,108.0,20.0,82.0,33.0,9.0,10.0,16.0,8.040201005025125,4.522613065326634,54.2713567839196,75.92592592592592,41.75824175824176,50.0,50.0,100.0,60.30150753768844,199.0,5.0,11.0
roland garros,R64,2018,57.0,170.0,33.0,123.0,45.0,11.0,21.0,9.0,3.0303030303030303,3.7037037037037033,57.23905723905723,72.35294117647058,44.881889763779526,63.63636363636363,63.63636363636363,100.0,60.60606060606061,297.0,9.0,0.0
roland garros,R64,2019,32.0,125.0,15.0,85.0,28.0,4.0,9.0,12.0,6.629834254143646,2.209944751381215,69.06077348066299,68.0,57.14285714285714,60.0,60.0,100.0,64.64088397790056,181.0,12.0,0.0
