tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R64,2019,36.0,91.0,18.0,58.0,25.0,6.0,11.0,4.0,2.4096385542168677,3.614457831325301,54.81927710843374,63.73626373626373,48.0,61.111111111111114,61.111111111111114,100.0,56.62650602409639,166.0,3.0,1.0
us open,R64,2020,38.0,144.0,27.0,90.0,32.0,13.0,16.0,3.0,1.3043478260869565,5.6521739130434785,62.60869565217392,62.5,44.18604651162791,59.25925925925925,59.25925925925925,100.0,55.65217391304348,230.0,2.0,1.0
us open,R64,2021,22.0,110.0,19.0,77.0,28.0,10.0,9.0,8.0,4.519774011299435,5.649717514124294,62.14689265536724,70.0,32.83582089552239,47.368421052631575,47.368421052631575,100.0,55.932203389830505,177.0,6.0,2.0
us open,R64,2022,19.0,66.0,14.0,43.0,17.0,5.0,9.0,2.0,1.9607843137254901,4.901960784313726,64.70588235294117,65.15151515151516,52.77777777777778,64.28571428571429,64.28571428571429,100.0,60.78431372549019,102.0,1.0,1.0
us open,R64,2023,12.0,74.0,9.0,49.0,19.0,9.0,1.0,4.0,3.571428571428571,8.035714285714286,66.07142857142857,66.21621621621621,31.57894736842105,11.11111111111111,11.11111111111111,100.0,54.46428571428571,112.0,2.0,2.0
us open,R64,2024,12.0,61.0,9.0,39.0,13.0,4.0,4.0,5.0,5.617977528089887,4.49438202247191,68.53932584269663,63.934426229508205,42.857142857142854,44.44444444444444,44.44444444444444,100.0,57.30337078651685,89.0,4.0,1.0
us open,SF,2022,16.0,105.0,20.0,69.0,26.0,10.0,8.0,6.0,3.592814371257485,5.9880239520958085,62.874251497005986,65.71428571428571,25.806451612903224,40.0,40.0,100.0,50.898203592814376,167.0,2.0,4.0
wimbledon,QF,2023,28.0,133.0,14.0,99.0,33.0,12.0,5.0,8.0,3.864734299516908,5.797101449275362,64.25120772946859,74.43609022556392,37.83783783783784,35.714285714285715,35.714285714285715,100.0,61.35265700483091,207.0,5.0,3.0
wimbledon,R128,2019,19.0,96.0,15.0,56.0,21.0,5.0,5.0,8.0,5.517241379310345,3.4482758620689653,66.20689655172414,58.333333333333336,38.775510204081634,33.33333333333333,33.33333333333333,100.0,51.724137931034484,145.0,1.0,7.0
wimbledon,R128,2021,21.0,77.0,9.0,55.0,20.0,7.0,5.0,5.0,4.201680672268908,5.88235294117647,64.70588235294117,71.42857142857143,50.0,55.55555555555556,55.55555555555556,100.0,63.86554621848739,119.0,4.0,1.0
wimbledon,R128,2022,17.0,60.0,18.0,35.0,15.0,12.0,10.0,1.0,0.9259259259259258,11.11111111111111,55.55555555555556,58.333333333333336,35.41666666666667,55.55555555555556,55.55555555555556,100.0,48.148148148148145,108.0,0.0,1.0
wimbledon,R128,2023,22.0,60.0,14.0,35.0,16.0,2.0,8.0,2.0,1.9607843137254901,1.9607843137254901,58.82352941176471,58.333333333333336,52.38095238095239,57.14285714285714,57.14285714285714,100.0,55.88235294117647,102.0,1.0,1.0
wimbledon,R128,2024,20.0,73.0,12.0,53.0,19.0,4.0,8.0,7.0,6.1946902654867255,3.5398230088495577,64.60176991150442,72.6027397260274,50.0,66.66666666666666,66.66666666666666,100.0,64.60176991150442,113.0,6.0,1.0
wimbledon,R16,2021,31.0,83.0,22.0,57.0,26.0,8.0,12.0,11.0,7.006369426751593,5.095541401273886,52.86624203821656,68.67469879518072,41.891891891891895,54.54545454545454,54.54545454545454,100.0,56.05095541401274,157.0,9.0,2.0
wimbledon,R16,2023,42.0,141.0,13.0,103.0,35.0,14.0,10.0,7.0,3.211009174311927,6.422018348623854,64.6788990825688,73.04964539007092,54.54545454545454,76.92307692307693,76.92307692307693,100.0,66.5137614678899,218.0,3.0,4.0
wimbledon,R32,2021,17.0,49.0,12.0,30.0,13.0,7.0,7.0,3.0,3.571428571428571,8.333333333333332,58.333333333333336,61.224489795918366,48.57142857142857,58.333333333333336,58.333333333333336,100.0,55.952380952380956,84.0,2.0,1.0
wimbledon,R32,2022,24.0,67.0,12.0,43.0,18.0,3.0,5.0,4.0,3.3333333333333335,2.5,55.833333333333336,64.17910447761194,45.28301886792453,41.66666666666667,41.66666666666667,100.0,55.833333333333336,120.0,1.0,3.0
wimbledon,R32,2023,18.0,85.0,14.0,52.0,20.0,5.0,7.0,5.0,3.816793893129771,3.816793893129771,64.8854961832061,61.1764705882353,39.130434782608695,50.0,50.0,100.0,53.43511450381679,131.0,1.0,4.0
wimbledon,R32,2024,24.0,114.0,16.0,74.0,24.0,6.0,11.0,5.0,3.067484662576687,3.6809815950920246,69.93865030674846,64.91228070175438,48.97959183673469,68.75,68.75,100.0,60.122699386503065,163.0,0.0,5.0
wimbledon,R64,2021,10.0,66.0,15.0,43.0,16.0,3.0,9.0,5.0,5.319148936170213,3.1914893617021276,70.2127659574468,65.15151515151516,35.714285714285715,60.0,60.0,100.0,56.38297872340425,94.0,4.0,1.0
wimbledon,R64,2022,22.0,123.0,12.0,85.0,29.0,9.0,5.0,7.0,3.888888888888889,5.0,68.33333333333333,69.10569105691057,38.59649122807017,41.66666666666667,41.66666666666667,100.0,59.44444444444444,180.0,5.0,2.0
wimbledon,R64,2023,10.0,52.0,10.0,33.0,14.0,5.0,3.0,0.0,0.0,6.172839506172839,64.19753086419753,63.46153846153846,34.48275862068966,30.0,30.0,100.0,53.086419753086425,81.0,0.0,0.0
wimbledon,R64,2024,20.0,71.0,3.0,56.0,19.0,4.0,1.0,5.0,4.504504504504505,3.6036036036036037,63.96396396396396,78.87323943661971,50.0,33.33333333333333,33.33333333333333,100.0,68.46846846846847,111.0,3.0,2.0
