tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
roland garros,R128,2013,17.0,67.0,9.0,45.0,0.0,3.0,4.0,5.0,4.761904761904762,2.857142857142857,63.8095238095238,67.16417910447761,44.73684210526316,44.44444444444444,44.44444444444444,,59.04761904761905,105.0,5.0,0.0
roland garros,R128,2014,29.0,133.0,17.0,79.0,0.0,5.0,7.0,1.0,0.5319148936170213,2.6595744680851063,70.74468085106383,59.3984962406015,52.72727272727272,41.17647058823529,41.17647058823529,,57.446808510638306,188.0,0.0,1.0
roland garros,R128,2015,20.0,92.0,9.0,58.0,21.0,4.0,2.0,9.0,6.61764705882353,2.941176470588235,67.64705882352942,63.04347826086957,45.45454545454545,22.22222222222222,22.22222222222222,100.0,57.35294117647059,136.0,8.0,1.0
roland garros,R128,2016,16.0,63.0,16.0,47.0,17.0,10.0,10.0,4.0,3.5398230088495577,8.849557522123893,55.75221238938053,74.60317460317461,32.0,62.5,62.5,100.0,55.75221238938053,113.0,4.0,0.0
roland garros,R128,2017,21.0,61.0,7.0,45.0,0.0,7.0,4.0,2.0,1.9047619047619049,6.666666666666667,58.0952380952381,73.77049180327869,47.72727272727273,57.14285714285714,57.14285714285714,,62.857142857142854,105.0,1.0,1.0
roland garros,R128,2018,13.0,64.0,13.0,37.0,18.0,2.0,4.0,2.0,2.0,2.0,64.0,57.8125,36.11111111111111,30.76923076923077,30.76923076923077,100.0,50.0,100.0,1.0,1.0
roland garros,R128,2019,17.0,64.0,9.0,40.0,15.0,2.0,5.0,2.0,2.0618556701030926,2.0618556701030926,65.97938144329896,62.5,51.515151515151516,55.55555555555556,55.55555555555556,100.0,58.76288659793815,97.0,2.0,0.0
roland garros,R128,2020,19.0,105.0,14.0,66.0,21.0,5.0,7.0,0.0,0.0,3.3112582781456954,69.5364238410596,62.857142857142854,41.30434782608695,50.0,50.0,100.0,56.29139072847682,151.0,0.0,0.0
roland garros,R128,2021,28.0,84.0,20.0,57.0,25.0,9.0,10.0,12.0,7.643312101910828,5.7324840764331215,53.503184713375795,67.85714285714286,38.35616438356164,50.0,50.0,100.0,54.14012738853503,157.0,5.0,7.0
roland garros,R128,2022,34.0,133.0,26.0,74.0,28.0,9.0,13.0,3.0,1.4423076923076923,4.326923076923077,63.942307692307686,55.639097744360896,45.33333333333333,50.0,50.0,100.0,51.92307692307693,208.0,3.0,0.0
roland garros,R128,2023,30.0,88.0,14.0,61.0,23.0,6.0,9.0,7.0,4.72972972972973,4.054054054054054,59.45945945945946,69.31818181818183,50.0,64.28571428571429,64.28571428571429,100.0,61.48648648648649,148.0,7.0,0.0
roland garros,R128,2024,7.0,74.0,17.0,40.0,17.0,9.0,7.0,2.0,1.9047619047619049,8.571428571428571,70.47619047619048,54.054054054054056,22.58064516129032,41.17647058823529,41.17647058823529,100.0,44.761904761904766,105.0,2.0,0.0
roland garros,R16,2016,24.0,98.0,7.0,69.0,21.0,3.0,4.0,2.0,1.3513513513513513,2.027027027027027,66.21621621621621,70.40816326530613,48.0,57.14285714285714,57.14285714285714,100.0,62.83783783783784,148.0,0.0,2.0
roland garros,R16,2018,21.0,61.0,5.0,42.0,17.0,5.0,0.0,4.0,3.8095238095238098,4.761904761904762,58.0952380952381,68.85245901639344,47.72727272727273,0.0,0.0,100.0,60.0,105.0,4.0,0.0
roland garros,R16,2019,22.0,80.0,13.0,44.0,18.0,3.0,6.0,2.0,1.6129032258064515,2.4193548387096775,64.51612903225806,55.00000000000001,50.0,46.15384615384615,46.15384615384615,100.0,53.2258064516129,124.0,0.0,2.0
roland garros,R16,2022,18.0,106.0,12.0,68.0,23.0,5.0,4.0,4.0,2.666666666666667,3.3333333333333335,70.66666666666667,64.15094339622641,40.909090909090914,33.33333333333333,33.33333333333333,100.0,57.333333333333336,150.0,3.0,1.0
roland garros,R32,2015,25.0,68.0,18.0,42.0,18.0,1.0,13.0,4.0,3.6036036036036037,0.9009009009009009,61.261261261261254,61.76470588235294,58.139534883720934,72.22222222222221,72.22222222222221,100.0,60.36036036036037,111.0,0.0,4.0
roland garros,R32,2016,25.0,107.0,19.0,64.0,21.0,6.0,11.0,9.0,5.521472392638037,3.6809815950920246,65.6441717791411,59.813084112149525,44.642857142857146,57.89473684210527,57.89473684210527,100.0,54.601226993865026,163.0,9.0,0.0
roland garros,R32,2018,28.0,76.0,13.0,51.0,19.0,4.0,7.0,4.0,2.898550724637681,2.898550724637681,55.072463768115945,67.10526315789474,45.16129032258064,53.84615384615385,53.84615384615385,100.0,57.2463768115942,138.0,3.0,1.0
roland garros,R32,2019,30.0,126.0,21.0,87.0,31.0,7.0,11.0,8.0,4.145077720207254,3.6269430051813467,65.28497409326425,69.04761904761905,44.776119402985074,52.38095238095239,52.38095238095239,100.0,60.62176165803109,193.0,4.0,4.0
roland garros,R32,2021,15.0,73.0,13.0,43.0,16.0,2.0,7.0,0.0,0.0,1.8867924528301887,68.86792452830188,58.9041095890411,45.45454545454545,53.84615384615385,53.84615384615385,100.0,54.71698113207547,106.0,0.0,0.0
roland garros,R32,2022,27.0,128.0,10.0,96.0,28.0,7.0,7.0,8.0,4.18848167539267,3.664921465968586,67.01570680628272,75.0,42.857142857142854,70.0,70.0,100.0,64.3979057591623,191.0,2.0,6.0
roland garros,R32,2024,16.0,135.0,19.0,87.0,24.0,3.0,11.0,8.0,4.444444444444445,1.6666666666666667,75.0,64.44444444444444,35.55555555555556,57.89473684210527,57.89473684210527,100.0,57.22222222222222,180.0,2.0,6.0
roland garros,R64,2013,32.0,83.0,13.0,57.0,0.0,6.0,8.0,5.0,3.4013605442176873,4.081632653061225,56.4625850340136,68.67469879518072,50.0,61.53846153846154,61.53846153846154,,60.544217687074834,147.0,1.0,4.0
roland garros,R64,2015,15.0,60.0,16.0,40.0,15.0,5.0,10.0,7.0,6.9306930693069315,4.9504950495049505,59.4059405940594,66.66666666666666,36.58536585365854,62.5,62.5,100.0,54.45544554455446,101.0,7.0,0.0
roland garros,R64,2016,25.0,73.0,14.0,45.0,17.0,3.0,9.0,3.0,2.5423728813559325,2.5423728813559325,61.86440677966102,61.64383561643836,55.55555555555556,64.28571428571429,64.28571428571429,100.0,59.32203389830508,118.0,2.0,1.0
roland garros,R64,2017,21.0,107.0,21.0,65.0,0.0,6.0,12.0,5.0,3.2467532467532463,3.896103896103896,69.48051948051948,60.747663551401864,44.680851063829785,57.14285714285714,57.14285714285714,,55.84415584415584,154.0,1.0,4.0
roland garros,R64,2018,26.0,65.0,14.0,39.0,17.0,6.0,8.0,5.0,4.310344827586207,5.172413793103448,56.03448275862068,60.0,50.98039215686274,57.14285714285714,57.14285714285714,100.0,56.03448275862068,116.0,4.0,1.0
roland garros,R64,2019,38.0,124.0,15.0,86.0,33.0,6.0,8.0,18.0,9.090909090909092,3.0303030303030303,62.62626262626263,69.35483870967742,51.35135135135135,53.333333333333336,53.333333333333336,100.0,62.62626262626263,198.0,15.0,3.0
roland garros,R64,2021,28.0,86.0,22.0,51.0,19.0,8.0,15.0,6.0,4.166666666666666,5.555555555555555,59.72222222222222,59.30232558139535,48.275862068965516,68.18181818181817,68.18181818181817,100.0,54.861111111111114,144.0,6.0,0.0
roland garros,R64,2022,19.0,94.0,7.0,75.0,22.0,6.0,4.0,7.0,5.0359712230215825,4.316546762589928,67.62589928057554,79.7872340425532,42.22222222222222,57.14285714285714,57.14285714285714,100.0,67.62589928057554,139.0,4.0,3.0
roland garros,R64,2023,34.0,113.0,33.0,61.0,28.0,4.0,17.0,6.0,3.0303030303030303,2.0202020202020203,57.07070707070707,53.98230088495575,40.0,51.515151515151516,51.515151515151516,100.0,47.97979797979798,198.0,2.0,4.0
