tourney_name,round,year,total_2ndWon,total_1stIn,total_bpFaced,total_1stWon,total_SvGms,total_df,total_bpSaved,total_ace,%aces_por_punto,%doble_falta,%primer_serve_in,%primer_serve_won,%segundo_serve_won,%bp_saved,%bp_convertidos,%juegos_de_saques_ganados,%puntos_ganados_con_servicio,total_svpt,w_ace,l_ace
us open,R128,2022,39.0,126.0,23.0,73.0,31.0,12.0,12.0,5.0,2.450980392156863,5.88235294117647,61.76470588235294,57.936507936507944,50.0,52.17391304347826,52.17391304347826,100.0,54.90196078431373,204.0,3.0,2.0
us open,R128,2024,15.0,58.0,10.0,31.0,15.0,10.0,2.0,5.0,5.376344086021505,10.75268817204301,62.365591397849464,53.44827586206896,42.857142857142854,20.0,20.0,100.0,49.46236559139785,93.0,4.0,1.0
us open,R16,2024,20.0,72.0,13.0,47.0,15.0,8.0,9.0,7.0,6.0344827586206895,6.896551724137931,62.06896551724138,65.27777777777779,45.45454545454545,69.23076923076923,69.23076923076923,100.0,57.758620689655174,116.0,4.0,3.0
us open,R32,2024,49.0,91.0,22.0,57.0,29.0,11.0,11.0,10.0,5.0,5.5,45.5,62.637362637362635,44.95412844036697,50.0,50.0,100.0,53.0,200.0,8.0,2.0
us open,R64,2021,19.0,64.0,8.0,45.0,20.0,6.0,2.0,6.0,5.714285714285714,5.714285714285714,60.952380952380956,70.3125,46.34146341463415,25.0,25.0,100.0,60.952380952380956,105.0,2.0,4.0
us open,R64,2022,35.0,110.0,18.0,83.0,28.0,8.0,14.0,13.0,7.222222222222221,4.444444444444445,61.111111111111114,75.45454545454545,50.0,77.77777777777779,77.77777777777779,100.0,65.55555555555556,180.0,10.0,3.0
us open,R64,2024,16.0,92.0,18.0,67.0,21.0,13.0,11.0,12.0,8.16326530612245,8.843537414965986,62.585034013605444,72.82608695652173,29.09090909090909,61.111111111111114,61.111111111111114,100.0,56.4625850340136,147.0,6.0,6.0
wimbledon,R128,2019,21.0,79.0,10.0,56.0,18.0,3.0,7.0,6.0,5.0,2.5,65.83333333333333,70.88607594936708,51.21951219512195,70.0,70.0,100.0,64.16666666666667,120.0,4.0,2.0
wimbledon,R128,2021,32.0,113.0,18.0,73.0,28.0,12.0,11.0,12.0,6.857142857142858,6.857142857142858,64.57142857142857,64.60176991150442,51.61290322580645,61.111111111111114,61.111111111111114,100.0,60.0,175.0,10.0,2.0
wimbledon,R128,2022,13.0,55.0,9.0,36.0,15.0,9.0,3.0,1.0,1.1111111111111112,10.0,61.111111111111114,65.45454545454545,37.142857142857146,33.33333333333333,33.33333333333333,100.0,54.44444444444444,90.0,0.0,1.0
wimbledon,R128,2023,19.0,60.0,10.0,45.0,18.0,5.0,5.0,9.0,8.653846153846153,4.807692307692308,57.692307692307686,75.0,43.18181818181818,50.0,50.0,100.0,61.53846153846154,104.0,6.0,3.0
wimbledon,R128,2024,28.0,68.0,10.0,48.0,17.0,7.0,7.0,3.0,2.479338842975207,5.785123966942149,56.19834710743802,70.58823529411765,52.83018867924528,70.0,70.0,100.0,62.8099173553719,121.0,2.0,1.0
wimbledon,R16,2021,21.0,91.0,12.0,64.0,23.0,9.0,7.0,3.0,2.1739130434782608,6.521739130434782,65.94202898550725,70.32967032967034,44.680851063829785,58.333333333333336,58.333333333333336,100.0,61.59420289855072,138.0,1.0,2.0
wimbledon,R16,2022,19.0,60.0,12.0,36.0,15.0,3.0,7.0,4.0,4.301075268817205,3.225806451612903,64.51612903225806,60.0,57.57575757575758,58.333333333333336,58.333333333333336,100.0,59.13978494623656,93.0,3.0,1.0
wimbledon,R16,2024,24.0,84.0,9.0,62.0,25.0,9.0,2.0,10.0,6.944444444444445,6.25,58.333333333333336,73.80952380952381,40.0,22.22222222222222,22.22222222222222,100.0,59.72222222222222,144.0,4.0,6.0
wimbledon,R32,2021,36.0,133.0,26.0,92.0,30.0,9.0,18.0,12.0,5.429864253393665,4.072398190045249,60.18099547511312,69.17293233082707,40.909090909090914,69.23076923076923,69.23076923076923,100.0,57.9185520361991,221.0,8.0,4.0
wimbledon,R32,2022,38.0,119.0,20.0,81.0,25.0,8.0,17.0,6.0,3.2085561497326207,4.27807486631016,63.63636363636363,68.0672268907563,55.88235294117647,85.0,85.0,100.0,63.63636363636363,187.0,2.0,4.0
wimbledon,R32,2024,52.0,147.0,30.0,88.0,32.0,10.0,22.0,11.0,4.564315352697095,4.149377593360995,60.99585062240664,59.863945578231295,55.319148936170215,73.33333333333333,73.33333333333333,100.0,58.09128630705395,241.0,8.0,3.0
wimbledon,R64,2021,16.0,68.0,12.0,45.0,17.0,9.0,5.0,2.0,1.834862385321101,8.256880733944955,62.38532110091744,66.17647058823529,39.02439024390244,41.66666666666667,41.66666666666667,100.0,55.96330275229357,109.0,2.0,0.0
wimbledon,R64,2022,16.0,64.0,9.0,44.0,17.0,5.0,4.0,7.0,6.9306930693069315,4.9504950495049505,63.366336633663366,68.75,43.24324324324324,44.44444444444444,44.44444444444444,100.0,59.4059405940594,101.0,6.0,1.0
wimbledon,R64,2023,8.0,26.0,9.0,17.0,9.0,4.0,4.0,2.0,3.7735849056603774,7.547169811320755,49.056603773584904,65.38461538461539,29.629629629629626,44.44444444444444,44.44444444444444,100.0,47.16981132075472,53.0,1.0,1.0
wimbledon,R64,2024,14.0,69.0,14.0,41.0,18.0,13.0,5.0,7.0,6.363636363636363,11.818181818181818,62.727272727272734,59.42028985507246,34.146341463414636,35.714285714285715,35.714285714285715,100.0,50.0,110.0,7.0,0.0
